Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Distance_km,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,City,Festival,Order_DateTime,Order_Date,Order_Time,Day_of_Week,Is_Weekend,Order_ID,Order_Size,Priority
17.172561372879706,75.97569617601845,17.239930880855532,76.11164370755321,16.26760784094715,conditions Sandstorms,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 12:01:46.715372,2025-03-29,12:01:46.715372,5,1,UNASSIGNED_c2e2b6e2,Large,Normal
14.399420062423037,75.9924478777469,14.422297992895027,76.02321105989591,4.177077924179691,conditions Windy,Jam ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-29 11:08:46.715372,2025-03-29,11:08:46.715372,5,1,UNASSIGNED_8b66c30f,Small,Normal
16.82435061274146,75.90952614288577,16.889990815501935,75.97393719265877,10.012816276151344,conditions Sandstorms,Jam ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-28 11:28:46.715372,2025-03-28,11:28:46.715372,4,0,UNASSIGNED_dae4e629,Large,Normal
13.1469200809286,77.27392583046571,13.182204725590669,77.30654505737485,5.278926004736381,conditions NaN,Jam ,Meal ,scooter ,Metropolitian ,No ,2025-03-30 13:57:46.715372,2025-03-30,13:57:46.715372,6,1,UNASSIGNED_db90a8ac,Small,Express
15.778338686768343,79.67192384799219,15.806733719146335,79.71176055807904,5.304473091863934,conditions Sandstorms,Jam ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-29 06:43:46.715372,2025-03-29,06:43:46.715372,5,1,UNASSIGNED_bfe993cd,Medium,Normal
12.477487296456477,82.926618407977,12.464171299442214,82.90869289530946,2.4454190487116905,conditions Cloudy,Low ,Drinks ,scooter ,Urban ,No ,2025-03-30 11:15:46.715372,2025-03-30,11:15:46.715372,6,1,UNASSIGNED_60708c9d,Medium,Express
11.841697542765326,79.875803173357,11.88558682535099,79.8849067279929,4.979796447071031,conditions Windy,Jam ,Snack ,scooter ,Urban ,No ,2025-03-30 19:25:46.715372,2025-03-30,19:25:46.715372,6,1,UNASSIGNED_858ecd1e,Medium,Normal
17.957999200066023,71.56820185825451,18.025924433359084,71.64330712282808,10.960714523644196,conditions Stormy,Medium ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-28 02:28:46.715372,2025-03-28,02:28:46.715372,4,0,UNASSIGNED_d13cdfc3,Large,Normal
12.559911140777121,76.73896659274742,12.614969368754801,76.80607649291248,9.51431635188971,conditions Cloudy,Medium ,Drinks ,motorcycle ,Urban ,No ,2025-03-28 07:22:46.715372,2025-03-28,07:22:46.715372,4,0,UNASSIGNED_c6351ce7,Small,Normal
6.919704050334275,80.45946047078321,6.970201590154623,80.54465252892369,10.952319847611344,conditions Cloudy,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-28 22:20:46.715372,2025-03-28,22:20:46.715372,4,0,UNASSIGNED_a14d3b3b,Small,Normal
11.619443044773051,75.9930117516009,11.661265837555057,75.99709041563584,4.671648453956666,conditions Cloudy,High ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-29 13:21:46.715372,2025-03-29,13:21:46.715372,5,1,UNASSIGNED_968954a5,Medium,Express
9.894316950135542,80.99785537804522,9.948582122150295,81.02721296068255,6.837349364665992,conditions Windy,High ,Drinks ,scooter ,Urban ,No ,2025-03-29 12:14:46.715372,2025-03-29,12:14:46.715372,5,1,UNASSIGNED_9b9cb2e8,Large,Normal
16.054019598050402,75.34691700820152,16.102908318326598,75.40973832118834,8.637429338285347,conditions Cloudy,Low ,Snack ,scooter ,Metropolitian ,NaN ,2025-03-29 18:59:46.715372,2025-03-29,18:59:46.715372,5,1,UNASSIGNED_aee59d8a,Small,Express
9.792768854025091,78.13655251737532,9.860143381524004,78.23576295770947,13.201490804219556,conditions Windy,Low ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-29 04:32:46.715372,2025-03-29,04:32:46.715372,5,1,UNASSIGNED_3b04b7b4,Large,Normal
11.562337557541074,80.32135054267474,11.60047523527604,80.38264221837869,7.909501404581548,conditions Sandstorms,Medium ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 11:34:46.715372,2025-03-30,11:34:46.715372,6,1,UNASSIGNED_623d9e01,Small,Express
16.802144778901983,73.09690308197824,16.869124571136517,73.16802963547251,10.619500323400693,conditions Cloudy,Medium ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-28 14:33:46.715372,2025-03-28,14:33:46.715372,4,0,UNASSIGNED_383ef576,Small,Normal
16.45855582201759,75.69694431701862,16.567416988001693,75.75825234936852,13.756646237441656,conditions Windy,High ,Drinks ,motorcycle ,Urban ,No ,2025-03-30 11:32:46.715372,2025-03-30,11:32:46.715372,6,1,UNASSIGNED_c2768672,Medium,Normal
9.978141240568217,80.40207645233839,10.085655414266206,80.43848171158183,12.602081316379643,conditions Stormy,High ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-30 04:33:46.715372,2025-03-30,04:33:46.715372,6,1,UNASSIGNED_049573b9,Small,High
18.391987212763386,77.20519656066226,18.390672370210797,77.23722773156199,3.3829460699415344,conditions Stormy,Jam ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-29 11:03:46.715372,2025-03-29,11:03:46.715372,5,1,UNASSIGNED_3f51037b,Medium,Normal
18.185194614158647,70.89472711142163,18.21113776579638,70.90994373813831,3.302338127061299,conditions Sandstorms,Jam ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-28 19:27:46.715372,2025-03-28,19:27:46.715372,4,0,UNASSIGNED_e1085bf3,Small,Normal
24.862957739736252,67.53298150868639,24.982843371938436,67.59853305836641,14.879576802142399,conditions Stormy,Low ,Buffet ,scooter ,Metropolitian ,No ,2025-03-29 03:51:46.715372,2025-03-29,03:51:46.715372,5,1,UNASSIGNED_029f459d,Small,Normal
11.81596014961694,73.64874495587566,11.822931376703478,73.67433749410131,2.8912747955077736,conditions Fog,Low ,Drinks ,scooter ,Metropolitian ,No ,2025-03-30 22:52:46.715372,2025-03-30,22:52:46.715372,6,1,UNASSIGNED_5f230437,Medium,Normal
13.558506985069545,75.63261178093167,13.591017661991277,75.674407908891,5.7860070681404645,conditions Sandstorms,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 19:26:46.715372,2025-03-29,19:26:46.715372,5,1,UNASSIGNED_41f067a4,Medium,Normal
15.445360817335851,76.32190153852042,15.537158487168218,76.40443079173146,13.505492806173391,conditions Sandstorms,Jam ,Meal ,motorcycle ,Urban ,No ,2025-03-29 11:10:46.715372,2025-03-29,11:10:46.715372,5,1,UNASSIGNED_d2d2f22f,Small,Normal
22.123722429392778,73.15020937200627,22.22791572941343,73.21796012466962,13.523997047271331,conditions Cloudy,Jam ,Snack ,electric_scooter ,Urban ,No ,2025-03-30 13:52:46.715372,2025-03-30,13:52:46.715372,6,1,UNASSIGNED_460d453c,Small,High
15.044117767389524,73.97836878389808,15.077246085627285,73.95963628687346,4.197073775884859,conditions Sunny,Medium ,Buffet ,motorcycle ,Metropolitian ,Yes ,2025-03-28 13:20:46.715372,2025-03-28,13:20:46.715372,4,0,UNASSIGNED_96a3dd65,Small,Normal
19.402439300569824,72.59486194803478,19.50228792791215,72.68729277246509,14.737291004253382,conditions Sandstorms,Low ,Meal ,scooter ,Metropolitian ,No ,2025-03-30 18:17:46.715372,2025-03-30,18:17:46.715372,6,1,UNASSIGNED_3e8dbf59,Small,High
13.898070687583994,78.738394639463,13.962070523890526,78.75834249391241,7.4349710971825225,conditions Sunny,Jam ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-29 20:12:46.715372,2025-03-29,20:12:46.715372,5,1,UNASSIGNED_42fbb272,Large,Normal
18.01256997561054,74.35439216736833,18.13304477257155,74.48941223966617,19.57475984645727,conditions Fog,Low ,Drinks ,scooter ,Urban ,No ,2025-03-28 13:59:46.715372,2025-03-28,13:59:46.715372,4,0,UNASSIGNED_2c8243ba,Large,Normal
15.86512035848712,75.02049671239553,15.914041945670943,75.11446471542364,11.427371054271063,conditions Sandstorms,Jam ,Snack ,motorcycle ,Semi-Urban ,No ,2025-03-28 17:37:46.715372,2025-03-28,17:37:46.715372,4,0,UNASSIGNED_30a495a4,Small,Normal
15.425315062166533,77.00354562000227,15.481613167578391,77.07778441559307,10.123974919544048,conditions Sunny,Medium ,Buffet ,electric_scooter ,Metropolitian ,No ,2025-03-30 23:39:46.715372,2025-03-30,23:39:46.715372,6,1,UNASSIGNED_60239d0c,Small,Normal
15.64062647519181,76.04939369709315,15.731834575698581,76.11871158271197,12.566820018387547,conditions Sandstorms,Medium ,Drinks ,scooter ,Metropolitian ,No ,2025-03-29 10:14:46.715372,2025-03-29,10:14:46.715372,5,1,UNASSIGNED_5370d058,Large,Normal
20.84693300584352,70.44278642318525,20.957873152594466,70.53084556697124,15.357411008272427,conditions Windy,NaN ,Meal ,scooter ,Metropolitian ,No ,2025-03-30 03:38:46.715372,2025-03-30,03:38:46.715372,6,1,UNASSIGNED_d59dcf1a,Medium,Normal
18.416152679903952,73.15458770079383,18.48488589362466,73.26452364521231,13.888064684679646,conditions Cloudy,Low ,Snack ,scooter ,Metropolitian ,No ,2025-03-30 14:44:46.715372,2025-03-30,14:44:46.715372,6,1,UNASSIGNED_ec38a9bb,Medium,Normal
18.304101690126462,74.2836027040397,18.39010594059781,74.44044371034681,19.11728231546853,conditions Fog,Jam ,Snack ,scooter ,Metropolitian ,No ,2025-03-30 11:06:46.715372,2025-03-30,11:06:46.715372,6,1,UNASSIGNED_895d5f94,Medium,Normal
20.23905240966393,73.35950107313438,20.276696574437803,73.41080964525531,6.7947684870491045,conditions Cloudy,Low ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-29 13:17:46.715372,2025-03-29,13:17:46.715372,5,1,UNASSIGNED_a374ae66,Small,Express
16.54538083085436,75.93074675268156,16.607046592301508,75.98755823192518,9.147442346624276,conditions Cloudy,Jam ,Drinks ,scooter ,Metropolitian ,No ,2025-03-29 20:05:46.715372,2025-03-29,20:05:46.715372,5,1,UNASSIGNED_aaa93c7c,Small,Express
12.013951248406688,73.93369891348098,12.10065400233993,73.97516824851259,10.643412966584204,conditions Sunny,Medium ,Snack ,electric_scooter ,Metropolitian ,No ,2025-03-28 13:44:46.715372,2025-03-28,13:44:46.715372,4,0,UNASSIGNED_a18309b0,Large,Normal
15.887955441060152,71.33956565396849,15.972958638689132,71.47869549243741,17.625150697666097,conditions Stormy,Medium ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-28 07:44:46.715372,2025-03-28,07:44:46.715372,4,0,UNASSIGNED_e3dddf22,Medium,Normal
9.678207130073211,80.01256849620773,9.713418310273529,80.10155230764616,10.509745951836504,conditions Sunny,Medium ,Drinks ,electric_scooter ,Metropolitian ,No ,2025-03-30 11:38:46.715372,2025-03-30,11:38:46.715372,6,1,UNASSIGNED_b62b7190,Small,Normal
17.258992879797127,75.71067769371243,17.347296591752432,75.76547226806215,11.412730563046964,conditions Sunny,Low ,Drinks ,scooter ,Metropolitian ,No ,2025-03-29 18:16:46.715372,2025-03-29,18:16:46.715372,5,1,UNASSIGNED_f43a9f0e,Small,High
18.38307936175523,77.00959762689081,18.448243576371343,77.04933590610777,8.37136912261503,conditions Stormy,Medium ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-30 03:14:46.715372,2025-03-30,03:14:46.715372,6,1,UNASSIGNED_b244fc03,Small,High
15.144235819166907,79.16167159787356,15.192370219948003,79.23733064521724,9.725143258056702,conditions Cloudy,Low ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-28 13:15:46.715372,2025-03-28,13:15:46.715372,4,0,UNASSIGNED_6152e0b6,Medium,Normal
23.238265992777563,71.83095284362936,23.259906711642614,71.81264900328583,3.047531795152361,conditions Sunny,Medium ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-28 21:33:46.715372,2025-03-28,21:33:46.715372,4,0,UNASSIGNED_5876d1e5,Small,High
9.565936414718312,78.30974772053324,9.654248999685091,78.39621869101582,13.64935326341835,conditions Sunny,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 23:09:46.715372,2025-03-29,23:09:46.715372,5,1,UNASSIGNED_b03519e1,Small,High
13.768092922108494,76.93597068205575,13.813729850915944,76.95120527086603,5.334614525395412,conditions Cloudy,Low ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-30 08:47:46.715372,2025-03-30,08:47:46.715372,6,1,UNASSIGNED_6c245d91,Large,High
15.356220842054764,78.81634727920053,15.427146563137798,78.85742429987619,9.032775749136283,conditions Stormy,Jam ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-28 20:43:46.715372,2025-03-28,20:43:46.715372,4,0,UNASSIGNED_1fb13f45,Small,Normal
18.47160144684694,72.56740171237259,18.490705192355495,72.60662031930796,4.649619911747855,conditions Sandstorms,High ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 12:08:46.715372,2025-03-30,12:08:46.715372,6,1,UNASSIGNED_37787b72,Small,Normal
19.961637476338886,74.63848464811977,19.979018382136374,74.66054530854296,3.008435465787153,conditions Windy,Low ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-30 19:27:46.715372,2025-03-30,19:27:46.715372,6,1,UNASSIGNED_70993a40,Small,Normal
7.182281421129629,79.5434822725772,7.237830455396367,79.5888236964333,7.948030953734815,conditions Stormy,Jam ,Meal ,electric_scooter ,Metropolitian ,No ,2025-03-30 05:43:46.715372,2025-03-30,05:43:46.715372,6,1,UNASSIGNED_3c75ff9a,Small,High
15.378455698686285,76.54132261309648,15.411191480360044,76.60565045588004,7.797989293566548,conditions Windy,Medium ,Meal ,motorcycle ,Urban ,No ,2025-03-29 19:47:46.715372,2025-03-29,19:47:46.715372,5,1,UNASSIGNED_e5b96860,Small,Express
18.86638771231821,76.89185891049321,18.99681451868002,77.03906051109908,21.214239874205656,conditions Fog,Jam ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-30 18:44:46.715372,2025-03-30,18:44:46.715372,6,1,UNASSIGNED_4f6b109f,Large,High
20.182152959989164,77.76427181542917,20.22289390738519,77.88733617922031,13.617859259346465,conditions Fog,Low ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-28 00:13:46.715372,2025-03-28,00:13:46.715372,4,0,UNASSIGNED_ad7012a0,Large,Normal
15.778915465500141,74.56701140685563,15.838305675975809,74.62313609411676,8.925705165614437,conditions Cloudy,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 11:02:46.715372,2025-03-30,11:02:46.715372,6,1,UNASSIGNED_c1780568,Small,Express
12.462101695051524,78.19978688826784,12.513438114621419,78.26174634865932,8.822255895718603,conditions Cloudy,Jam ,Meal ,scooter ,Metropolitian ,No ,2025-03-28 20:46:46.715372,2025-03-28,20:46:46.715372,4,0,UNASSIGNED_8d6dadc9,Small,Normal
18.217374794739964,73.11035196746391,18.288878348289195,73.15689942588395,9.347562373164058,conditions Stormy,High ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-30 13:25:46.715372,2025-03-30,13:25:46.715372,6,1,UNASSIGNED_b427fa31,Medium,Normal
13.942210205820645,78.56964998829909,14.004205065077379,78.6313437102935,9.583141607080645,conditions Cloudy,Medium ,Snack ,scooter ,Metropolitian ,No ,2025-03-29 12:16:46.715372,2025-03-29,12:16:46.715372,5,1,UNASSIGNED_954657d6,Small,Normal
11.757020603681347,77.15418199909388,11.816913287372557,77.24107881535375,11.568068330111926,conditions Stormy,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 11:45:46.715372,2025-03-30,11:45:46.715372,6,1,UNASSIGNED_41128764,Small,Express
10.61343837189595,77.59287722687024,10.679645190064555,77.61576479150365,7.775144417252241,conditions Stormy,NaN ,Snack ,motorcycle ,Urban ,No ,2025-03-28 23:28:46.715372,2025-03-28,23:28:46.715372,4,0,UNASSIGNED_33ed1d5d,Large,Normal
19.820945309109668,74.63648226801187,19.907555244268455,74.71691806308144,12.787022686042123,conditions Stormy,Jam ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-28 10:55:46.715372,2025-03-28,10:55:46.715372,4,0,UNASSIGNED_f057d43c,Small,Normal
15.57601413907708,75.20582073899661,15.639126443850273,75.28499821439321,11.00685978840537,conditions Sunny,Low ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-28 06:58:46.715372,2025-03-28,06:58:46.715372,4,0,UNASSIGNED_4450a270,Small,Normal
15.789188279310554,79.57707920738213,15.888644992852146,79.67177787120454,14.997484529639943,conditions Cloudy,Low ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-28 20:43:46.715372,2025-03-28,20:43:46.715372,4,0,UNASSIGNED_770b7147,Small,Normal
20.31111877114629,72.81953347300998,20.312153476400084,72.86081393713357,4.306291065183731,conditions Cloudy,Jam ,Meal ,motorcycle ,Urban ,No ,2025-03-30 13:39:46.715372,2025-03-30,13:39:46.715372,6,1,UNASSIGNED_160c775c,Small,Express
16.482655264849747,73.06163912673537,16.540073497902533,73.10792615930605,8.06932614328411,conditions Sandstorms,Low ,Meal ,motorcycle ,Urban ,No ,2025-03-30 11:51:46.715372,2025-03-30,11:51:46.715372,6,1,UNASSIGNED_c26603f7,Small,Normal
18.146674309818632,75.44542373804217,18.2235604620489,75.5279373408387,12.20960450497776,conditions Sunny,High ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-28 20:37:46.715372,2025-03-28,20:37:46.715372,4,0,UNASSIGNED_7e7e7de4,Small,Express
15.256580702670323,76.30995661896974,15.298475556311827,76.39116879185516,9.878640816776821,conditions Stormy,Medium ,Meal ,electric_scooter ,Urban ,No ,2025-03-28 13:22:46.715372,2025-03-28,13:22:46.715372,4,0,UNASSIGNED_445a4d7e,Small,Normal
12.416333930360036,80.2694596166514,12.571511340625497,80.45548996220668,26.56316885233956,conditions Windy,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-28 19:36:46.715372,2025-03-28,19:36:46.715372,4,0,UNASSIGNED_856443b1,Medium,Express
20.91950935564944,73.9661714369075,21.033005664300767,74.0201630389111,13.809198280726383,conditions Windy,Jam ,Drinks ,motorcycle ,Urban ,No ,2025-03-29 12:06:46.715372,2025-03-29,12:06:46.715372,5,1,UNASSIGNED_274183f2,Small,Normal
13.732984968031857,75.71927878418957,13.825936368350487,75.72666920121713,10.366494022084245,conditions Sandstorms,Medium ,Meal ,motorcycle ,Urban ,No ,2025-03-28 10:38:46.715372,2025-03-28,10:38:46.715372,4,0,UNASSIGNED_2eabe9a7,Small,High
17.801964418350885,74.33473905980468,17.91905615059432,74.45788566435508,18.42250104642701,conditions Fog,High ,Meal ,scooter ,Metropolitian ,No ,2025-03-29 13:17:46.715372,2025-03-29,13:17:46.715372,5,1,UNASSIGNED_9707b174,Medium,Normal
15.839330429965731,75.01656524496812,15.900678221039763,75.04578050776287,7.503192371665835,conditions Windy,Medium ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-29 19:45:46.715372,2025-03-29,19:45:46.715372,5,1,UNASSIGNED_43c57f29,Large,Express
11.408077081394072,78.48483491110107,11.474828622418212,78.52076821748983,8.39220657564639,conditions Fog,Jam ,Snack ,scooter ,Metropolitian ,No ,2025-03-28 14:25:46.715372,2025-03-28,14:25:46.715372,4,0,UNASSIGNED_eba7c820,Small,Normal
17.582608765675197,76.7468315983369,17.646137380166845,76.86688396194467,14.552804354704833,conditions Sandstorms,Medium ,Snack ,electric_scooter ,Metropolitian ,No ,2025-03-29 17:00:46.715372,2025-03-29,17:00:46.715372,5,1,UNASSIGNED_91642400,Small,Normal
21.14109393662452,76.4048531488442,21.15104895177084,76.40789591394079,1.1510467365071841,conditions Windy,Jam ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-29 05:24:46.715372,2025-03-29,05:24:46.715372,5,1,UNASSIGNED_827a9ba2,Small,High
18.212349871332595,72.9755543912651,18.290456314332527,73.11395902290622,17.001384872033377,conditions Stormy,Jam ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-28 17:37:46.715372,2025-03-28,17:37:46.715372,4,0,UNASSIGNED_439f8f29,Medium,High
13.41649586648926,78.16192656614759,13.400876703252894,78.12630558039655,4.226255173349967,conditions Sunny,Low ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-28 18:47:46.715372,2025-03-28,18:47:46.715372,4,0,UNASSIGNED_6830a7d9,Small,Normal
13.0824355018987,76.85452572555683,13.090303368896393,76.9139575529245,6.496075001545816,conditions Fog,Low ,Meal ,scooter ,Metropolitian ,No ,2025-03-28 03:19:46.715372,2025-03-28,03:19:46.715372,4,0,UNASSIGNED_3d7742d8,Small,Normal
15.810214740034299,77.42606512526318,15.85861191602,77.45208288868518,6.058656940342671,conditions Sunny,Jam ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-30 19:29:46.715372,2025-03-30,19:29:46.715372,6,1,UNASSIGNED_37452031,Small,Express
8.33592750911067,79.41982873396188,8.410745457187184,79.50074514657207,12.184013761683246,conditions Cloudy,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-28 22:30:46.715372,2025-03-28,22:30:46.715372,4,0,UNASSIGNED_fa5f2a71,Small,Normal
20.975457645592673,75.33272956802648,20.99673858201343,75.3323186515861,2.3667166854707253,conditions Stormy,Low ,Snack ,motorcycle ,Metropolitian ,No ,2025-03-28 20:57:46.715372,2025-03-28,20:57:46.715372,4,0,UNASSIGNED_1f4f9917,Small,Normal
19.70439673280044,73.224418000331,19.7201271984336,73.26388962720364,4.486826976726858,conditions Fog,Medium ,Snack ,scooter ,Metropolitian ,No ,2025-03-29 19:23:46.715372,2025-03-29,19:23:46.715372,5,1,UNASSIGNED_6f7a53c8,Small,Express
12.192069502694048,79.09864815673394,12.302426110458931,79.25858153932344,21.274652962704305,conditions Sunny,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 12:05:46.715372,2025-03-29,12:05:46.715372,5,1,UNASSIGNED_05c4d326,Large,Express
17.096809853005848,75.90849318250586,17.10807725570239,75.93812831983809,3.389607629242899,conditions Fog,Jam ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-30 19:00:46.715372,2025-03-30,19:00:46.715372,6,1,UNASSIGNED_e4739fc7,Medium,Express
13.91010449128839,73.0583600618071,13.991813473961308,73.17070802087899,15.150593969429302,conditions Stormy,Jam ,Drinks ,scooter ,Metropolitian ,No ,2025-03-30 18:31:46.715372,2025-03-30,18:31:46.715372,6,1,UNASSIGNED_9d8538f2,Small,Express
15.635076171111256,75.69333169332418,15.63858375671193,75.71360894619264,2.2060310089099366,conditions Cloudy,High ,Drinks ,motorcycle ,NaN ,No ,2025-03-28 17:55:46.715372,2025-03-28,17:55:46.715372,4,0,UNASSIGNED_6fb38502,Small,Normal
13.719979005471906,75.14411054655434,13.798424396223815,75.19484368438017,10.300954547245697,conditions Sandstorms,Jam ,Meal ,scooter ,Metropolitian ,No ,2025-03-30 05:22:46.715372,2025-03-30,05:22:46.715372,6,1,UNASSIGNED_73a4d608,Small,Normal
19.972221222258717,77.63562027374181,19.96372129994675,77.59069038786343,4.789812006210881,conditions Sandstorms,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-29 18:29:46.715372,2025-03-29,18:29:46.715372,5,1,UNASSIGNED_46dd8dfc,Small,Express
16.701846098538063,76.11201730389469,16.750255540271276,76.18736388039173,9.662042652196185,conditions Fog,Jam ,Snack ,scooter ,Metropolitian ,Yes ,2025-03-30 23:02:46.715372,2025-03-30,23:02:46.715372,6,1,UNASSIGNED_8548a810,Large,Normal
12.701456553380364,78.5960514974111,12.769364825854378,78.67329106557885,11.278230954083853,conditions Stormy,Medium ,Drinks ,scooter ,Metropolitian ,No ,2025-03-30 12:39:46.715372,2025-03-30,12:39:46.715372,6,1,UNASSIGNED_0952b3df,Large,Normal
16.610783338001397,72.78477616315999,16.651438101861466,72.84969793914466,8.263202038827583,conditions Stormy,NaN ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-30 11:58:46.715372,2025-03-30,11:58:46.715372,6,1,UNASSIGNED_f7b7f976,Small,Express
13.256654742007726,75.21124557343241,13.316284998120075,75.22805205031406,6.875503823782884,conditions Stormy,Jam ,Meal ,scooter ,Metropolitian ,No ,2025-03-29 20:16:46.715372,2025-03-29,20:16:46.715372,5,1,UNASSIGNED_3cfcf393,Small,Normal
14.414742911395845,77.87158573039838,14.495233873004445,77.97143949620931,13.989493022942263,conditions Cloudy,Low ,Drinks ,motorcycle ,Metropolitian ,No ,2025-03-30 20:57:46.715372,2025-03-30,20:57:46.715372,6,1,UNASSIGNED_f149a84d,Small,Normal
11.246545700824479,78.21181804872062,11.29097830410819,78.31246090201533,12.036026561771184,conditions Windy,High ,Buffet ,electric_scooter ,Urban ,No ,2025-03-28 11:12:46.715372,2025-03-28,11:12:46.715372,4,0,UNASSIGNED_93e637e2,Medium,Normal
14.683886839461758,71.97645858705309,14.730087308155202,71.96451543542874,5.295410939625858,conditions Stormy,Low ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-28 07:08:46.715372,2025-03-28,07:08:46.715372,4,0,UNASSIGNED_89248cb4,Medium,Normal
13.030029061652428,76.74602706046205,13.04153789742606,76.77976557446706,3.8724387225137127,conditions Cloudy,Jam ,Drinks ,scooter ,Metropolitian ,No ,2025-03-30 21:19:46.715372,2025-03-30,21:19:46.715372,6,1,UNASSIGNED_0e55a1a1,Large,Normal
16.478876573283532,77.92817242048567,16.55324004715881,77.97445013840398,9.628782292520686,conditions Cloudy,Jam ,Meal ,motorcycle ,Urban ,No ,2025-03-28 15:33:46.715372,2025-03-28,15:33:46.715372,4,0,UNASSIGNED_9dd5881b,Medium,Normal
17.974490899171172,73.99028586294939,17.973141328027463,74.00196907280926,1.2447924933628385,conditions Sunny,Low ,Snack ,electric_scooter ,Metropolitian ,No ,2025-03-28 18:14:46.715372,2025-03-28,18:14:46.715372,4,0,UNASSIGNED_e07ecb59,Small,Express
20.265359326092696,73.13732298759474,20.285651449995186,73.13747896440793,2.25643988068798,conditions Sunny,Jam ,Meal ,motorcycle ,Metropolitian ,No ,2025-03-30 07:54:46.715372,2025-03-30,07:54:46.715372,6,1,UNASSIGNED_4e00c86e,Medium,High
16.32414292027467,75.7421264600286,16.413727677112536,75.8531186176861,15.474183011000576,conditions Windy,Low ,Meal ,electric_scooter ,Metropolitian ,No ,2025-03-30 12:59:46.715372,2025-03-30,12:59:46.715372,6,1,UNASSIGNED_45650e65,Medium,Express
16.228965116248386,75.07549898553164,16.326088084464356,75.15817626878375,13.946603378745332,conditions Stormy,Medium ,Meal ,scooter ,Metropolitian ,No ,2025-03-28 04:03:46.715372,2025-03-28,04:03:46.715372,4,0,UNASSIGNED_3112aa37,Medium,High
13.230719869575069,78.02967425445665,13.230324149516186,78.01608180857207,1.4719516604848863,conditions Fog,High ,Buffet ,motorcycle ,Metropolitian ,No ,2025-03-28 18:25:46.715372,2025-03-28,18:25:46.715372,4,0,UNASSIGNED_fb7baa95,Small,Normal
14.876791857665626,74.81543745831054,14.99813016360171,74.8786306134732,15.10411386672513,conditions Stormy,Low ,Meal ,scooter ,Metropolitian ,No ,2025-03-30 04:09:46.715372,2025-03-30,04:09:46.715372,6,1,UNASSIGNED_e99e0422,Medium,Normal
21.37615709736592,71.03168167402033,21.449723105380002,71.18972411925586,18.291535814113946,conditions Stormy,Medium ,Meal ,electric_scooter ,Urban ,No ,2025-03-29 18:43:46.715372,2025-03-29,18:43:46.715372,5,1,UNASSIGNED_331ec955,Medium,Normal
