Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,Festival,City
5825af07-49f6-40e3-9f48-dc4cafcc2c71,39,4.4,29.425613810768276,88.42378606111214,26.89496089027485,78.37122393896435,06-07-2024,07:51:20,Sunny,Medium,Buffet,scooter,Yes,Metropolitian
692f6d8d-dac2-4583-9373-31b3fc757a36,21,4.9,26.591134004551,79.97259615108875,21.49936907292677,84.05080289812443,23-05-2024,09:46:51,Cloudy,Medium,Buffet,electric_scooter,Yes,Metropolitian
5df4cda6-a263-4670-abd7-2ce16a515d51,45,4.6,24.27799327811822,70.52244326943045,29.812875310991515,76.72965296676686,05-11-2024,17:21:44,Stormy,High,Snack,motorcycle,Yes,Metropolitian
1f70b8e2-b685-4b02-82bc-e08fe2c7913a,30,4.3,17.133317524816725,75.86083753368321,25.910101246114806,71.49650633813742,10-04-2024,19:14:41,Sunny,Medium,Meal,scooter,No,Urban
a449de6a-909a-42c7-bfb2-80ce551d4058,25,4.2,11.809346894761886,76.18284251342556,18.98761801441614,87.88887086498328,24-10-2024,14:50:23,Stormy,Low,Drinks,electric_scooter,Yes,Semi-Urban
d6d77042-5950-4053-acbc-fa3b928e401a,44,4.0,23.796692537830243,81.07607792486324,20.0273025988018,79.81765401101204,04-04-2024,23:09:17,Fog,Jam,Snack,motorcycle,Yes,Metropolitian
e0f9093d-e6e5-433d-9bf9-0cf58f796035,41,3.8,23.136448119094233,83.85912481080226,26.73289665214362,83.3006125550582,19-05-2024,12:14:03,Stormy,High,Meal,scooter,No,Semi-Urban
91f7ab92-cd96-412a-8834-a6607e3d29cc,22,3.9,24.220655766681496,70.42386082224158,26.183205794100054,82.9566970528993,07-01-2025,12:18:53,Stormy,High,Buffet,motorcycle,No,Metropolitian
7185edd3-803c-4f55-88f0-833db7c11ad5,24,4.3,14.119153780681907,82.09705542818736,22.95648620985144,84.19005102906172,12-05-2024,10:27:07,Stormy,Low,Buffet,scooter,Yes,Semi-Urban
6c215bbc-eaa0-4998-8057-a29662b680d7,40,4.4,12.87985759842688,85.79311994136249,25.71931657331157,75.42867060963454,23-09-2024,06:38:59,Stormy,Medium,Buffet,motorcycle,No,Urban
61fe2d47-c49f-4105-b3e1-4bece1e45193,29,4.6,26.93256277321844,78.17128320673974,13.505125685491466,85.57385820126872,02-08-2024,01:48:24,Sunny,Medium,Meal,motorcycle,Yes,Semi-Urban
61147b0b-7d6c-4a92-94e6-a913a5e36b91,20,4.6,13.194860736166738,84.76412899395447,18.794415459330104,72.91090547503423,05-07-2024,05:15:00,Stormy,Medium,Meal,scooter,Yes,Urban
921002d5-a1f2-4e10-a097-69e8b22defc4,31,3.5,28.761882350216197,84.96304201068891,28.30430398164234,74.73313948643708,28-05-2024,03:25:24,Fog,Jam,Drinks,scooter,No,Semi-Urban
8c626fbb-c1c6-4030-aacc-01f74508f6c0,26,3.7,17.553032395991355,75.68660197599141,21.739697004076838,73.10546497187585,24-06-2024,06:28:12,Cloudy,Jam,Drinks,electric_scooter,Yes,Metropolitian
cb0620ad-0dfb-41d5-88ef-e4004438b4a8,49,4.3,25.554715892537647,70.1112878448943,24.809057657801116,70.76090540728937,09-03-2025,16:31:35,Fog,Medium,Drinks,scooter,No,Urban
c350c82f-fe03-45b9-aedd-36eae72c8cbd,30,3.9,12.96563161072299,79.02810049966598,18.49660274568144,86.41767186807402,15-01-2025,20:56:09,Cloudy,Jam,Meal,electric_scooter,Yes,Urban
bea74b41-884d-4c9f-98fd-97aac3e12517,33,4.0,28.07891219810871,80.14032544003518,23.877973477877475,86.24274827593084,12-10-2024,21:17:23,Cloudy,Low,Buffet,electric_scooter,Yes,Urban
746acf47-a34b-4812-8e82-4d37e8a4b05e,42,3.9,29.802582349185826,71.38120191035274,28.29740975921593,83.17319986512499,16-05-2024,23:53:57,Fog,Low,Meal,motorcycle,No,Urban
52a9df40-220c-4ab5-aed9-89530ceda941,30,3.5,12.252533453145348,78.39416910009491,28.886390054799705,88.34845080246095,06-01-2025,00:49:04,Sunny,Low,Meal,electric_scooter,Yes,Metropolitian
8af4019d-79e7-4309-9a47-a0bdf63ebc01,38,4.6,15.124937826634143,84.62317471127564,23.326184896587943,86.56902320582489,13-03-2025,22:28:07,Stormy,Medium,Meal,motorcycle,Yes,Urban
a1619ea0-a789-46e4-b6de-0e365636f46e,18,4.9,24.415554726778353,81.85062309151542,15.237580755728011,72.97388517359937,13-03-2025,02:49:10,Stormy,Low,Snack,motorcycle,Yes,Semi-Urban
60aba088-b694-4a3f-9cc3-ba24f71f4465,42,3.6,26.55613615628053,81.27753412908393,22.84958169706983,81.57597887884741,28-02-2025,12:14:34,Fog,High,Meal,electric_scooter,Yes,Metropolitian
e21d87bc-833d-4ae8-b1c5-063f0eee5f9d,41,3.6,18.20227470559532,82.73773050934929,28.81962982190143,75.92547369317487,08-12-2024,02:22:39,Cloudy,High,Drinks,scooter,No,Semi-Urban
f0090be8-915c-4bd2-a48d-4754902e6d8e,19,4.2,27.37392613159637,86.56475682937506,15.87611796814217,80.54751689848365,16-06-2024,09:06:44,Sunny,Medium,Snack,electric_scooter,Yes,Urban
f43e37cc-7521-4394-a51c-64ab7622e8cb,38,4.0,24.81225064904271,75.42332753699137,10.903228160387963,71.1146831458976,25-03-2025,14:49:11,Fog,Medium,Meal,motorcycle,No,Semi-Urban
bf649c2a-d39f-41d4-bb22-ea5593740df9,32,4.5,21.224236849902997,72.19950592410301,23.171777077781627,72.22631796849795,27-11-2024,22:06:19,Sunny,Jam,Snack,scooter,Yes,Metropolitian
8f05885f-a79a-4a82-b5fe-f1648d1c75e5,32,3.6,17.561747339564945,89.6503690784418,14.314254272783911,75.9057794767388,05-07-2024,22:31:03,Sunny,Low,Meal,motorcycle,No,Semi-Urban
53540225-507c-45ee-ba65-ac4c088aac37,42,4.1,23.70665866580373,82.94945597232352,26.878839777611088,77.80423590778905,07-06-2024,23:58:03,Sunny,Jam,Drinks,scooter,Yes,Urban
a051e23c-6564-44ea-a69e-7b676bfcff2a,38,3.9,25.96257038849727,84.81402179423023,23.20054081245427,85.06043594279808,22-11-2024,08:38:10,Sunny,Medium,Meal,motorcycle,Yes,Semi-Urban
737a835a-4708-429e-9167-8a09cf3426c3,19,5.0,19.82028601232586,89.3856273177822,13.759082782533563,87.25877813215526,09-03-2025,07:16:31,Sunny,High,Meal,scooter,No,Metropolitian
4cfc6e14-033d-4862-a241-e024667caadf,41,4.5,14.115680779456248,78.46669876819226,17.482872818835308,80.91671113979906,05-06-2024,18:22:37,Stormy,Jam,Meal,electric_scooter,Yes,Urban
cc27838a-4226-447e-9282-2bde51b88557,45,3.9,29.526503675867357,85.258460817672,18.191525627313133,76.67727482317915,02-05-2024,21:08:44,Stormy,Medium,Drinks,scooter,Yes,Metropolitian
25235104-89b9-43f8-a414-cb0f52682f05,40,4.8,13.261500093433764,74.49747167515027,14.970736553644414,84.52626935243232,05-07-2024,13:50:36,Sunny,Low,Drinks,electric_scooter,Yes,Semi-Urban
f470b18f-18f8-4ebc-81fa-ca57a417838a,46,4.9,27.628848818024895,82.55889028430678,25.73528918846032,83.8644376953736,11-05-2024,14:45:16,Fog,Jam,Snack,motorcycle,Yes,Urban
a79af70a-7c76-401f-8f0c-490e7dbe61f3,22,3.6,20.98430279971217,80.27223455753257,20.016379592939018,74.5619300777877,21-08-2024,14:35:57,Sunny,Low,Snack,motorcycle,No,Urban
035ef5d2-0db9-4457-b196-8303fb4a7041,44,4.1,26.121523924054802,72.1306150970604,24.541140381898472,77.86430346774809,18-11-2024,06:26:59,Sunny,Medium,Buffet,scooter,No,Urban
6d6831a8-7394-415f-aff4-88b87f9c07aa,43,3.6,11.373631784891607,71.95759266209173,27.19425194733642,81.19536877744119,22-05-2024,14:01:14,Stormy,Jam,Meal,motorcycle,No,Urban
e7b0a96f-2921-414d-b621-d369f21b458b,29,3.7,27.033905826888404,81.82744721960779,23.93268140154311,76.83550810151068,15-03-2025,09:59:44,Fog,Jam,Drinks,motorcycle,Yes,Urban
8a271be6-f4e0-44f4-9c1a-d74b4baaa653,44,3.8,24.82608171774938,71.11933639541297,18.781616308823203,89.8717006456577,04-07-2024,14:28:58,Cloudy,Medium,Drinks,scooter,No,Semi-Urban
8a902ddb-d3e8-48ce-904d-4a854de5b003,38,4.8,26.283473355423883,86.9357775239761,24.08161989536901,82.98527028227974,22-02-2025,15:21:52,Stormy,Medium,Buffet,scooter,Yes,Semi-Urban
e05ba4eb-4f47-4517-907d-3cd49efa3b57,20,4.8,12.558123531615262,87.06239436149926,11.22844719326553,72.67129897685281,14-01-2025,13:32:47,Sunny,High,Buffet,motorcycle,Yes,Semi-Urban
1f22b64c-bf0d-434e-ac8f-065ddde4e6f6,23,4.0,15.220676705232671,87.332139203015,23.001231491724866,77.74761384118155,15-07-2024,23:47:41,Sunny,Medium,Drinks,scooter,Yes,Metropolitian
31aca8a2-22c8-494d-893b-78e6472c85b4,49,4.8,12.289917673652571,73.66070484676648,21.066238178372775,73.78606959329677,10-05-2024,07:14:26,Sunny,Low,Drinks,electric_scooter,Yes,Semi-Urban
6784f881-2083-4e95-8d24-eb321c1686b0,23,3.9,15.005724570113554,84.50999841451969,28.020398683595452,73.67672931543724,10-08-2024,18:11:45,Cloudy,Low,Buffet,electric_scooter,No,Metropolitian
338f14b9-0699-442f-974e-49b8997e3a9a,30,4.1,20.521677605870675,76.9695819939798,19.766389554748038,70.63945857076129,06-08-2024,22:39:52,Sunny,Jam,Buffet,motorcycle,Yes,Urban
1f5cdb0c-9105-45af-bcd6-32cfd169af80,43,3.8,13.36335977019331,74.85481035266326,23.841730027906507,89.23505258179482,20-11-2024,23:25:13,Cloudy,Jam,Drinks,motorcycle,No,Urban
ca8ebf11-ffb5-4300-a05d-ca023679c22c,18,4.2,15.77512157136482,89.91644474781836,28.95744555563994,74.96595025795537,28-05-2024,04:43:37,Sunny,Jam,Buffet,scooter,Yes,Urban
768e6066-a191-4b88-9fa4-9630138ab558,38,3.9,22.601491429768938,86.12277082446714,12.060179718493371,86.5082285689456,12-08-2024,13:31:29,Fog,Medium,Drinks,electric_scooter,Yes,Metropolitian
982bbebe-fbfd-48a8-8cd8-80f12d718523,36,5.0,11.75453499670083,83.11455417776544,29.02274381602424,82.45693414467118,16-09-2024,03:55:39,Stormy,Jam,Meal,electric_scooter,No,Semi-Urban
f988a1b3-c9f9-4324-a65a-a7a3b3fea770,27,4.0,15.656826564595338,76.01715903973408,16.68948019558197,87.11661355087003,03-12-2024,04:00:58,Fog,High,Snack,scooter,No,Metropolitian
b6441cc0-b89e-41b4-a741-3ddfff342b38,47,4.7,10.874158916846328,75.20471984622215,15.0148381895144,86.25556775020101,19-09-2024,00:45:12,Fog,High,Meal,motorcycle,Yes,Semi-Urban
b3f23a9c-1216-4081-b86d-e5d837761207,43,3.6,23.627079286080583,82.3814705629764,27.76028957997194,88.99858678607586,16-11-2024,08:07:05,Cloudy,High,Drinks,scooter,No,Metropolitian
81f0c518-4b58-42b8-8ec7-0a0a59443860,32,5.0,26.63330666329109,87.1769735785376,24.293064375759485,87.51168115219075,28-03-2025,13:54:44,Fog,Low,Buffet,motorcycle,No,Urban
744e9f09-803d-4ec8-b353-a5f4a5980202,45,4.3,25.8595538238728,77.5429499679301,29.03410164662142,85.18752441915049,01-09-2024,09:33:43,Stormy,Jam,Buffet,electric_scooter,Yes,Metropolitian
6d320770-5e9a-45a8-8f26-2a35ed55ecd0,23,4.0,10.306596400950795,84.82308545270496,26.887432678381586,78.89736388126191,19-09-2024,21:48:20,Sunny,High,Snack,electric_scooter,Yes,Metropolitian
63d2d650-79a2-400b-8cf6-4054a715886d,23,3.6,27.713792004604784,72.11711196500609,27.923839860763277,74.27750622078496,21-10-2024,20:16:43,Cloudy,High,Snack,motorcycle,Yes,Semi-Urban
96cc6986-1099-453b-8c57-51f96c6a7524,28,4.2,19.767780227791544,83.81772517333208,23.055315812296726,89.77625180009446,08-03-2025,19:48:57,Sunny,Jam,Snack,motorcycle,Yes,Metropolitian
e310300c-261a-4d2b-9434-637d7bc6dd50,44,4.2,26.232458650081405,79.97672459966374,15.537898540980093,80.12871653420935,01-05-2024,08:29:09,Fog,High,Drinks,motorcycle,No,Urban
323e8d31-6afe-459d-ae8f-7abcfdadfc8d,21,4.8,24.649205032070967,75.66448089222612,26.325282781185354,73.07719181252119,18-10-2024,15:10:41,Cloudy,Jam,Buffet,electric_scooter,Yes,Semi-Urban
d04ded60-292e-452b-b66d-14e4d4e7e342,39,4.0,24.97261980710687,71.14206612793092,13.299922128337114,86.1122840930317,15-06-2024,15:58:07,Cloudy,Low,Snack,motorcycle,No,Metropolitian
f1ea92e1-03bb-4f92-b487-e27884095b36,49,3.7,14.800753782862632,80.1644189427979,12.37015500070541,85.76001743777157,13-01-2025,14:44:54,Fog,High,Buffet,electric_scooter,No,Metropolitian
9ae957e0-b207-4546-a400-86fb90821f08,26,3.8,27.583035935231536,70.40532339414138,17.36779647382165,82.1804633679442,13-10-2024,13:48:11,Stormy,Low,Buffet,motorcycle,No,Metropolitian
327267aa-3ae4-4dd1-acac-9c8b05289640,38,4.8,17.767334986688176,74.76749254122521,27.94925077237631,80.79650583445017,16-02-2025,16:28:57,Sunny,High,Drinks,scooter,Yes,Urban
dd0e090e-32c0-4516-9645-637a5119f5df,34,4.3,18.393895064080844,79.02447314895386,22.687158690915297,85.89881852794022,07-04-2024,21:35:59,Fog,High,Drinks,motorcycle,Yes,Semi-Urban
902ef8d8-f325-409a-9c10-39e3f0a96a68,38,3.7,25.686636958146806,80.59006379165531,11.883671151611228,87.99915116009183,09-08-2024,11:12:51,Stormy,High,Buffet,electric_scooter,No,Metropolitian
df2fa0b1-cc25-421b-9fd9-aaf2a18db059,18,3.5,29.850976430806057,77.96216857242581,12.146860328602783,86.3995247465221,06-07-2024,09:14:13,Stormy,Medium,Snack,electric_scooter,Yes,Metropolitian
29146c3d-8daf-47b6-8c49-3bf68a3b60d8,24,4.0,26.593875012811132,78.16429294399913,29.114825724501536,71.54333939883914,25-04-2024,19:28:52,Fog,High,Buffet,motorcycle,No,Urban
6e2ec8c6-5b46-46ec-8da5-01fc488a1256,33,3.5,28.291887735574655,76.25000965537453,26.999032403320093,78.0019469438206,26-09-2024,04:13:24,Stormy,Low,Drinks,electric_scooter,No,Metropolitian
428b3983-55b1-412e-bfc6-4e884f43f3da,42,3.7,22.95312028050689,85.07299556465547,23.089068962025383,86.71107727530176,10-10-2024,15:44:42,Sunny,High,Buffet,motorcycle,Yes,Metropolitian
1d1f9923-f641-46fa-ae29-2cd6c783ef7a,36,3.9,22.807125841855253,79.82148952721073,29.17361541069719,84.83100864709598,01-10-2024,11:04:03,Fog,High,Drinks,scooter,No,Metropolitian
fef9578d-fb38-49e1-8ecd-fb1796acbc24,19,4.9,13.854860561874611,76.04417306029173,24.265520264874038,75.31278998649485,27-10-2024,01:58:29,Sunny,Medium,Meal,motorcycle,Yes,Semi-Urban
117fa63b-de4c-4b4c-bc07-120df1a7db73,33,3.8,10.075031914018119,75.97782013567944,11.06586253108678,87.95068031969242,19-01-2025,14:31:39,Cloudy,High,Buffet,scooter,Yes,Metropolitian
18598481-308e-499c-85bb-a87cbff18baf,46,4.9,26.518096842990964,80.06467692434745,23.290943668659146,74.6941872757256,24-06-2024,23:01:46,Fog,Jam,Drinks,scooter,No,Metropolitian
da3f14e4-8c7b-4159-8a6b-ddb92dbc89b1,38,5.0,10.547809827979602,84.19024133260328,29.71529746998407,78.74298823844734,25-09-2024,04:32:54,Fog,Medium,Meal,electric_scooter,No,Metropolitian
d6aa127c-0ce3-44ff-960f-db1e003e2c8e,30,4.1,24.99005389320982,73.7740239206334,25.895031605751946,87.91442668477704,02-06-2024,02:30:38,Sunny,High,Buffet,scooter,No,Semi-Urban
d3c5d162-b9f4-4ea9-b4c0-d6a8ac77bd1c,49,4.2,13.186081023564713,74.65515516994404,18.95154850731188,79.47412164445942,20-08-2024,17:58:39,Stormy,Medium,Meal,electric_scooter,Yes,Urban
071dfff9-2303-4e19-8869-508e29cb5a40,42,3.5,28.558500559814647,74.04947812936413,22.02184965100726,75.1957862425384,09-08-2024,02:21:09,Fog,High,Drinks,motorcycle,No,Semi-Urban
547cee69-0b6d-450b-8d8a-b50466375f6a,32,4.2,12.71733103618914,79.92907400693213,12.334429119481955,85.36874253541424,15-01-2025,00:04:39,Cloudy,Low,Drinks,electric_scooter,No,Metropolitian
69c92711-bb15-4135-87e8-04433d7e528b,21,4.4,12.139364996922106,77.27214478605458,20.21730434844199,82.17042918723308,06-03-2025,00:25:03,Sunny,Low,Snack,scooter,No,Semi-Urban
e1196c8e-7469-4843-bddf-b85fa8df4511,23,4.9,13.761051009431824,80.1779662720854,13.271158221571325,86.47578853400654,29-12-2024,15:42:30,Sunny,Low,Buffet,motorcycle,Yes,Metropolitian
69c84be1-b90f-4563-8052-0794b613e82d,31,4.8,11.271446500939565,86.65559860546422,16.205823617442938,75.50231719680974,02-04-2024,07:43:44,Stormy,Medium,Drinks,electric_scooter,No,Semi-Urban
a7728b45-2240-4531-87fd-04b0330dda35,23,3.5,14.451113068816003,87.71666855389296,28.253395873572885,82.90790220667176,17-04-2024,00:35:38,Fog,Low,Snack,motorcycle,Yes,Metropolitian
b4c39572-8aba-4390-84fd-8d706480cf4a,41,3.9,15.577729950739194,70.14310325303099,25.536297593690747,79.43624951263584,25-08-2024,21:02:54,Sunny,Low,Meal,electric_scooter,No,Metropolitian
b394a67d-1ea6-4381-b954-b2cebe7173ef,36,4.8,11.974599566115455,82.51589228364797,14.549199567679318,71.48833225533866,03-05-2024,17:46:19,Sunny,High,Drinks,electric_scooter,Yes,Semi-Urban
ad2584d4-449e-4e13-9110-4121aac26672,41,4.9,28.90595614393225,73.5412948917401,19.450943622982635,73.6971366427043,23-05-2024,05:28:54,Stormy,Jam,Drinks,motorcycle,Yes,Urban
f449806b-ab12-4ab9-9470-9cd2c2e9d53e,38,4.0,26.956490958331415,86.93356341771609,14.23597902811439,78.61445339816345,28-05-2024,21:59:57,Cloudy,High,Buffet,scooter,Yes,Semi-Urban
fa65cfae-08c1-4e4d-ac09-8a4cb2618a16,26,4.4,13.133365787792927,74.26961628335901,27.89275843047288,89.86639923290033,20-01-2025,07:01:10,Stormy,High,Meal,electric_scooter,No,Metropolitian
7845c270-e98e-4839-95de-543d0825b377,35,3.8,27.45185853004169,83.70795414896561,23.033788863912413,70.18872107076459,16-02-2025,20:25:28,Fog,High,Snack,scooter,Yes,Semi-Urban
97646dde-cbd4-485a-813a-fac2e8793b07,29,4.5,27.559045850526324,77.43980044830415,29.260643669574634,72.21556560660059,16-05-2024,17:07:44,Cloudy,Jam,Drinks,motorcycle,No,Semi-Urban
d6e744fe-8660-4bfe-9251-b5a4f0058e13,38,3.8,16.49895956233605,73.871762804965,10.684131197047204,89.8895171446029,22-05-2024,02:20:53,Stormy,Low,Snack,scooter,No,Metropolitian
80c2d72c-1caa-4a44-b973-78a7584f67cf,45,3.6,12.299616211922622,78.35359245662389,12.450773273122358,82.05259624608391,21-06-2024,02:23:44,Sunny,High,Snack,motorcycle,No,Urban
109a1f6e-6210-496b-b2a8-18f0e46e2db4,32,4.7,27.62346704753715,70.26057480672166,10.629469058308397,88.34877251210374,18-02-2025,17:58:52,Stormy,Jam,Drinks,motorcycle,No,Urban
17cd65ef-dbaf-40bb-9073-1e913ae635b9,36,4.7,16.370539359828364,77.52205695761786,22.812600945402565,86.88840074664259,16-01-2025,14:41:21,Fog,Jam,Snack,motorcycle,Yes,Semi-Urban
66e4454d-3b3f-437c-9e06-ecb7bbc15238,26,4.1,22.75501192073984,77.72623044614276,10.863771209759975,82.84780041503203,24-11-2024,18:17:34,Cloudy,Medium,Drinks,motorcycle,Yes,Metropolitian
1158f84a-620f-4ba5-afec-0913d25d7b85,40,4.2,16.36390193436317,89.95838081060681,18.300208627606793,76.6192605494322,21-01-2025,01:13:27,Sunny,Low,Buffet,scooter,Yes,Semi-Urban
525de542-e2be-4603-a522-a5ff0d2ca4cd,38,3.7,26.963238002129593,78.66986104832986,16.070571664593857,71.0173485702833,26-03-2025,04:19:43,Stormy,Jam,Meal,electric_scooter,Yes,Urban
44a5ccdb-80fd-465b-9983-3ca19a81e2e1,34,4.9,23.598176473715117,76.51737531567353,29.167329655180247,85.11824570640242,10-02-2025,20:15:49,Cloudy,Low,Drinks,scooter,Yes,Urban
99ae137b-d704-4b00-bc48-b18d811aaf7c,23,4.2,13.003312924059326,88.70961217351947,22.09610538811477,84.90973701974903,05-10-2024,00:21:06,Cloudy,Low,Buffet,scooter,Yes,Semi-Urban
46e7343d-3c4e-495a-8f8e-c77e8ff016a2,41,4.3,13.252352536010687,78.23290459651147,25.89977948880486,88.22476187393451,07-07-2024,19:19:26,Cloudy,Medium,Buffet,electric_scooter,Yes,Semi-Urban
4662b0e0-94bf-4fa1-bb6f-5e4c6794607b,19,4.5,21.093918891497324,75.30783824910446,18.958617654179676,81.21076750203284,24-07-2024,18:33:20,Sunny,Jam,Drinks,motorcycle,Yes,Semi-Urban
f5ec9c7e-f8a0-4588-890f-51cf401fc1cc,46,4.8,17.439745834276764,71.60094974984531,16.008233724048544,86.63451146073746,27-09-2024,00:20:13,Stormy,High,Meal,motorcycle,Yes,Semi-Urban
3ed5585f-2adf-478b-9a63-ad62ce0de2f6,36,3.7,26.111151578691995,75.1112508471289,16.26449735607129,83.20572045689241,06-01-2025,08:07:20,Fog,High,Buffet,motorcycle,No,Urban
c3e305eb-828d-4e51-9f3a-fe09dceb20f4,38,5.0,25.06958401377588,82.27210699346654,18.885677842650715,82.81290379654897,18-01-2025,10:33:09,Cloudy,High,Buffet,electric_scooter,Yes,Semi-Urban
4d818c3a-2697-4352-b755-cf7700795b7a,19,4.7,19.68745053932956,74.57223289797078,14.347915028795521,75.75126944826052,22-01-2025,18:22:53,Stormy,Medium,Meal,scooter,Yes,Metropolitian
6df54af9-a446-47cc-86b2-9dcbdc565cc5,18,4.3,26.773089066114895,88.86778999654867,13.126087141704684,80.88809105551732,20-05-2024,23:59:59,Fog,Medium,Meal,electric_scooter,Yes,Semi-Urban
b598fbcf-a036-4751-b187-e744efb0cf3b,26,4.4,19.82529275446855,77.18338796428141,17.049817274710893,79.74396337178715,09-02-2025,16:55:03,Cloudy,Jam,Snack,electric_scooter,Yes,Semi-Urban
f4c2707f-8833-4b8a-8828-dfdfcc7eb607,37,4.4,17.966023779742944,81.67465817504358,10.897968163503515,78.29614521675421,20-11-2024,16:05:35,Stormy,Medium,Meal,scooter,No,Urban
6d9bebe6-00c6-4b78-ac2a-6a6153c5a31f,28,3.9,14.684248178453936,77.8960850413154,17.124162600792147,83.1018179336142,25-05-2024,02:07:46,Stormy,Medium,Meal,scooter,No,Semi-Urban
98fdc3b1-a66b-4542-9dce-23385233233c,35,4.1,21.123542643106795,76.494570460279,24.77257805350612,78.02788900553853,26-05-2024,17:49:32,Cloudy,Medium,Snack,electric_scooter,No,Metropolitian
0ed456e3-5a45-4adf-977b-d86a82202421,34,4.5,22.1720122412974,77.72761324726699,18.52417446258606,73.38709990115926,27-09-2024,16:59:30,Cloudy,Low,Meal,scooter,No,Semi-Urban
0ff72edb-7976-4057-829c-2d18532a01a5,31,4.3,12.752020045592722,80.83684958272443,23.84658683959032,72.92649905747042,01-05-2024,21:17:56,Stormy,Jam,Snack,motorcycle,No,Semi-Urban
5b6b1705-437f-482e-8fc4-ac609e619b6d,40,4.0,19.697043411646032,79.1114097608032,10.80825153798888,74.66873341460776,31-03-2024,23:21:00,Fog,Medium,Snack,electric_scooter,Yes,Semi-Urban
f53e2ce4-8d7f-4cea-89fc-2243eaba0d92,31,4.2,25.219468433217685,79.5713971519352,27.609754185356852,79.63298474395629,07-07-2024,02:28:37,Fog,Low,Buffet,motorcycle,Yes,Metropolitian
ee7d2516-19f3-482e-b47b-e604b8ca1aeb,32,4.9,26.100613008418986,75.79084344826987,22.1417793833743,83.4424949305563,18-06-2024,13:49:16,Cloudy,Low,Meal,motorcycle,No,Semi-Urban
7e1000df-7ff7-4c2f-8ae2-2320f459d5c3,26,3.9,23.625092398019987,78.882170631404,11.45086492628888,73.03513514610347,11-08-2024,16:49:34,Stormy,Medium,Snack,electric_scooter,No,Urban
daa039ef-afb2-4f93-a359-27f02615129f,24,3.9,13.585916754253244,77.7479729575479,29.978731913749368,75.62533725515485,13-06-2024,02:27:10,Sunny,Jam,Snack,scooter,Yes,Semi-Urban
31efdab8-2f2e-4520-99ee-919d07e3e549,38,4.9,29.172010317543304,79.84917031209682,17.610250765264723,75.21882308874092,19-11-2024,18:27:45,Cloudy,Medium,Snack,scooter,Yes,Urban
2da8eb3f-1437-4158-ad00-0f59682d34a6,19,4.4,22.153863806630056,74.55197813501708,11.720732178791346,84.1729968319429,20-05-2024,16:13:32,Sunny,Low,Snack,motorcycle,Yes,Urban
a55eab52-ea41-4c16-ab92-46d6c46a3fcc,48,4.3,26.059484025724263,81.05975152638074,13.93815561026296,86.18680779291029,25-04-2024,21:01:58,Cloudy,Medium,Buffet,motorcycle,No,Urban
639d86fe-9edd-475f-8dd1-d62029983d78,37,4.3,18.713181227062705,79.88124101327429,28.632642680458204,76.64437143611624,29-03-2024,05:47:48,Cloudy,High,Meal,scooter,No,Urban
519a25e2-6cf6-4c5a-b7d2-c59a813bdbb1,48,4.2,10.162077781142976,84.73285925836949,19.702986514292927,80.10031301560969,30-08-2024,05:56:31,Fog,Medium,Buffet,electric_scooter,Yes,Semi-Urban
2576da35-0b14-4eda-9e77-1cf1f8f1ecf1,44,4.3,13.016337249261113,78.1222298425626,27.26412801162001,79.20696600260887,29-09-2024,15:03:01,Cloudy,Low,Buffet,scooter,No,Metropolitian
81cf3130-df73-4793-ba6a-96e1d3926374,18,4.6,26.166944758114337,84.64028738924998,16.01467116868681,87.78225234753478,14-06-2024,01:59:33,Sunny,Medium,Snack,motorcycle,Yes,Urban
acf349ed-bf84-41ed-83c5-da2dfc94b307,48,3.7,18.369976623928267,86.7227677273464,25.186097532508796,83.36832203532501,23-06-2024,05:48:46,Sunny,High,Meal,motorcycle,No,Metropolitian
1806e5f5-bd80-4ee9-a6b5-1e59fc8a8263,36,3.8,11.530589072279538,79.65930944253296,28.36584356538554,85.65044488404958,25-04-2024,21:44:31,Cloudy,Jam,Drinks,motorcycle,Yes,Semi-Urban
a5f19ef1-1e88-4521-8b52-a37711df2c26,35,4.3,29.742893002161196,81.43287657111942,16.24265409996137,73.7050786980119,06-03-2025,21:59:41,Stormy,High,Meal,motorcycle,No,Semi-Urban
feeabbb4-9758-45bc-a9e7-e6a2c8591fd7,34,3.8,16.099509373358792,72.42228653679345,17.2534581160581,84.17210097267281,28-07-2024,19:24:08,Fog,High,Buffet,electric_scooter,No,Metropolitian
c50bc7f5-bc5f-483c-95cb-6011b18c9f69,38,3.8,29.678489240456248,82.86433695206196,10.056971946514395,77.59317834166683,01-10-2024,01:21:59,Cloudy,Low,Snack,electric_scooter,Yes,Semi-Urban
8bd1d6fd-24d0-45a0-a6c7-7a7a78b04469,27,4.3,14.121095236584821,83.03376077574444,27.947125220422723,74.66303346532203,30-08-2024,11:53:36,Cloudy,Medium,Buffet,motorcycle,Yes,Urban
ba4a5779-96d8-4b78-a432-4f08734c2377,39,4.5,15.778519674262956,89.09731197933041,16.44105095780523,74.46313001449977,14-09-2024,09:59:12,Fog,Low,Drinks,scooter,No,Metropolitian
